event_id,session_id,user_id,event_type,event_seq,timestamp,car_type,area,product_id,rental_days,price,device
evt_004099,sess_0887,user_0331,view,3,2025-06-17T16:33:25,SUV,funabashi,prod_002,,,mobile
evt_004100,sess_0887,user_0331,view,4,2025-06-17T16:35:39,minivan,narita,prod_009,,,mobile
evt_004101,sess_0888,user_0136,view,1,2025-06-24T16:33:00,hatchback,kashiwa,prod_013,,,mobile
evt_004102,sess_0888,user_0136,view,2,2025-06-24T16:34:35,SUV,narita,prod_004,,,mobile
evt_004103,sess_0888,user_0136,purchase,3,2025-06-24T16:38:28,SUV,narita,prod_004,5,53446,mobile
evt_004104,sess_0889,user_0018,view,1,2025-06-14T22:49:00,hatchback,funabashi,prod_012,,,mobile
evt_004105,sess_0889,user_0018,view,2,2025-06-14T22:50:14,minivan,kashiwa,prod_008,,,mobile
evt_004106,sess_0889,user_0018,view,3,2025-06-14T22:51:18,SUV,narita,prod_004,,,mobile
evt_004107,sess_0889,user_0018,view,4,2025-06-14T22:54:45,SUV,narita,prod_004,,,mobile
evt_004108,sess_0889,user_0018,view,5,2025-06-14T22:57:21,SUV,katsuura,prod_005,,,mobile
evt_004109,sess_0889,user_0018,view,6,2025-06-14T23:00:59,hatchback,narita,prod_014,,,mobile
evt_004110,sess_0889,user_0018,purchase,7,2025-06-14T23:02:13,SUV,narita,prod_004,4,39463,mobile
evt_004111,sess_0890,user_0068,view,1,2025-06-26T15:28:00,SUV,chiba,prod_001,,,desktop
evt_004112,sess_0890,user_0068,view,2,2025-06-26T15:29:59,hatchback,kashiwa,prod_013,,,desktop
evt_004113,sess_0890,user_0068,view,3,2025-06-26T15:31:35,SUV,chiba,prod_001,,,desktop
evt_004114,sess_0890,user_0068,purchase,4,2025-06-26T15:32:47,SUV,chiba,prod_001,3,27643,desktop
evt_004115,sess_0891,user_0522,view,1,2025-06-03T10:19:00,SUV,katsuura,prod_005,,,desktop
evt_004116,sess_0891,user_0522,view,2,2025-06-03T10:19:20,SUV,narita,prod_004,,,desktop
evt_004117,sess_0891,user_0522,view,3,2025-06-03T10:20:49,SUV,katsuura,prod_005,,,desktop
evt_004118,sess_0891,user_0522,view,4,2025-06-03T10:24:48,SUV,chiba,prod_001,,,desktop
evt_004119,sess_0891,user_0522,view,5,2025-06-03T10:25:31,minivan,kashiwa,prod_008,,,desktop
evt_004120,sess_0891,user_0522,view,6,2025-06-03T10:29:06,SUV,kashiwa,prod_003,,,desktop
evt_004121,sess_0892,user_0018,view,1,2025-06-29T02:54:00,SUV,katsuura,prod_005,,,mobile
evt_004122,sess_0892,user_0018,view,2,2025-06-29T02:57:08,SUV,kashiwa,prod_003,,,mobile
evt_004123,sess_0892,user_0018,view,3,2025-06-29T02:59:16,minivan,katsuura,prod_010,,,mobile
evt_004124,sess_0892,user_0018,view,4,2025-06-29T03:02:31,SUV,chiba,prod_001,,,mobile
evt_004125,sess_0892,user_0018,purchase,5,2025-06-29T03:02:51,SUV,chiba,prod_001,1,9369,mobile
evt_004126,sess_0893,user_0657,view,1,2025-06-02T19:00:00,hatchback,funabashi,prod_012,,,mobile
evt_004127,sess_0893,user_0657,view,2,2025-06-02T19:02:40,minivan,narita,prod_009,,,mobile
evt_004128,sess_0893,user_0657,view,3,2025-06-02T19:04:11,SUV,kashiwa,prod_003,,,mobile
evt_004129,sess_0893,user_0657,view,4,2025-06-02T19:06:34,SUV,kashiwa,prod_003,,,mobile
evt_004130,sess_0893,user_0657,view,5,2025-06-02T19:07:19,hatchback,kashiwa,prod_013,,,mobile
evt_004131,sess_0893,user_0657,purchase,6,2025-06-02T19:10:38,minivan,narita,prod_009,5,58334,mobile
evt_004132,sess_0894,user_0658,view,1,2025-06-18T17:40:00,hatchback,narita,prod_014,,,desktop
evt_004133,sess_0894,user_0658,view,2,2025-06-18T17:42:44,minivan,kashiwa,prod_008,,,desktop
evt_004134,sess_0894,user_0658,view,3,2025-06-18T17:45:35,hatchback,katsuura,prod_015,,,desktop
evt_004135,sess_0894,user_0658,purchase,4,2025-06-18T17:46:34,hatchback,narita,prod_014,2,13583,desktop
evt_004136,sess_0895,user_0122,view,1,2025-06-15T18:32:00,hatchback,narita,prod_014,,,mobile
evt_004137,sess_0895,user_0122,view,2,2025-06-15T18:35:22,minivan,kashiwa,prod_008,,,mobile
evt_004138,sess_0895,user_0122,view,3,2025-06-15T18:35:56,hatchback,kashiwa,prod_013,,,mobile
evt_004139,sess_0895,user_0122,view,4,2025-06-15T18:39:43,minivan,funabashi,prod_007,,,mobile
evt_004140,sess_0895,user_0122,view,5,2025-06-15T18:41:25,hatchback,chiba,prod_011,,,mobile
evt_004141,sess_0895,user_0122,purchase,6,2025-06-15T18:45:07,hatchback,kashiwa,prod_013,1,6234,mobile
evt_004142,sess_0896,user_0080,view,1,2025-06-15T22:58:00,minivan,chiba,prod_006,,,desktop
evt_004143,sess_0896,user_0080,view,2,2025-06-15T23:00:48,SUV,kashiwa,prod_003,,,desktop
evt_004144,sess_0897,user_0643,view,1,2025-06-23T04:10:00,minivan,chiba,prod_006,,,mobile
evt_004145,sess_0897,user_0643,view,2,2025-06-23T04:12:51,minivan,chiba,prod_006,,,mobile
evt_004146,sess_0898,user_0684,view,1,2025-06-30T15:57:00,SUV,narita,prod_004,,,mobile
evt_004147,sess_0898,user_0684,view,2,2025-06-30T16:00:35,SUV,narita,prod_004,,,mobile
evt_004148,sess_0898,user_0684,view,3,2025-06-30T16:04:23,hatchback,narita,prod_014,,,mobile
evt_004149,sess_0898,user_0684,view,4,2025-06-30T16:06:48,SUV,funabashi,prod_002,,,mobile
evt_004150,sess_0898,user_0684,view,5,2025-06-30T16:10:11,minivan,katsuura,prod_010,,,mobile
evt_004151,sess_0898,user_0684,view,6,2025-06-30T16:10:40,hatchback,chiba,prod_011,,,mobile
evt_004152,sess_0898,user_0684,purchase,7,2025-06-30T16:13:30,hatchback,narita,prod_014,2,13391,mobile
evt_004153,sess_0899,user_0397,view,1,2025-06-12T09:59:00,hatchback,chiba,prod_011,,,mobile
evt_004154,sess_0899,user_0397,view,2,2025-06-12T10:01:25,SUV,kashiwa,prod_003,,,mobile
evt_004155,sess_0900,user_0231,view,1,2025-06-05T22:23:00,minivan,funabashi,prod_007,,,desktop
evt_004156,sess_0900,user_0231,view,2,2025-06-05T22:23:30,hatchback,narita,prod_014,,,desktop
evt_004157,sess_0900,user_0231,view,3,2025-06-05T22:25:42,hatchback,chiba,prod_011,,,desktop
evt_004158,sess_0901,user_0538,view,1,2025-06-10T21:32:00,SUV,chiba,prod_001,,,mobile
evt_004159,sess_0901,user_0538,view,2,2025-06-10T21:32:36,SUV,kashiwa,prod_003,,,mobile
evt_004160,sess_0901,user_0538,view,3,2025-06-10T21:33:09,minivan,narita,prod_009,,,mobile
evt_004161,sess_0901,user_0538,view,4,2025-06-10T21:36:41,SUV,funabashi,prod_002,,,mobile
evt_004162,sess_0901,user_0538,view,5,2025-06-10T21:39:46,hatchback,katsuura,prod_015,,,mobile
evt_004163,sess_0901,user_0538,view,6,2025-06-10T21:40:56,minivan,katsuura,prod_010,,,mobile
evt_004164,sess_0901,user_0538,purchase,7,2025-06-10T21:41:45,hatchback,katsuura,prod_015,5,33594,mobile
evt_004165,sess_0902,user_0617,view,1,2025-06-29T22:27:00,minivan,funabashi,prod_007,,,mobile
evt_004166,sess_0902,user_0617,view,2,2025-06-29T22:28:34,minivan,katsuura,prod_010,,,mobile
evt_004167,sess_0902,user_0617,view,3,2025-06-29T22:31:21,hatchback,chiba,prod_011,,,mobile
evt_004168,sess_0902,user_0617,view,4,2025-06-29T22:34:55,hatchback,narita,prod_014,,,mobile
evt_004169,sess_0903,user_0438,view,1,2025-06-17T12:49:00,minivan,kashiwa,prod_008,,,desktop
evt_004170,sess_0903,user_0438,view,2,2025-06-17T12:51:15,minivan,chiba,prod_006,,,desktop
evt_004171,sess_0904,user_0679,view,1,2025-06-15T05:22:00,hatchback,katsuura,prod_015,,,mobile
evt_004172,sess_0904,user_0679,view,2,2025-06-15T05:23:18,SUV,funabashi,prod_002,,,mobile
evt_004173,sess_0904,user_0679,view,3,2025-06-15T05:25:14,hatchback,narita,prod_014,,,mobile
evt_004174,sess_0904,user_0679,view,4,2025-06-15T05:25:51,minivan,narita,prod_009,,,mobile
evt_004175,sess_0904,user_0679,purchase,5,2025-06-15T05:27:16,hatchback,narita,prod_014,4,24717,mobile
evt_004176,sess_0905,user_0478,view,1,2025-06-26T04:02:00,minivan,chiba,prod_006,,,desktop
evt_004177,sess_0905,user_0478,view,2,2025-06-26T04:05:00,minivan,narita,prod_009,,,desktop
evt_004178,sess_0905,user_0478,view,3,2025-06-26T04:07:56,SUV,chiba,prod_001,,,desktop
evt_004179,sess_0905,user_0478,view,4,2025-06-26T04:08:16,minivan,katsuura,prod_010,,,desktop
evt_004180,sess_0905,user_0478,purchase,5,2025-06-26T04:09:18,SUV,chiba,prod_001,2,18590,desktop
evt_004181,sess_0906,user_0662,view,1,2025-06-12T23:41:00,hatchback,chiba,prod_011,,,desktop
evt_004182,sess_0906,user_0662,view,2,2025-06-12T23:43:24,hatchback,funabashi,prod_012,,,desktop
evt_004183,sess_0906,user_0662,view,3,2025-06-12T23:46:52,hatchback,kashiwa,prod_013,,,desktop
evt_004184,sess_0906,user_0662,view,4,2025-06-12T23:50:16,hatchback,kashiwa,prod_013,,,desktop
evt_004185,sess_0906,user_0662,view,5,2025-06-12T23:51:49,minivan,katsuura,prod_010,,,desktop
evt_004186,sess_0906,user_0662,view,6,2025-06-12T23:53:00,hatchback,chiba,prod_011,,,desktop
evt_004187,sess_0906,user_0662,purchase,7,2025-06-12T23:53:58,hatchback,chiba,prod_011,1,6540,desktop
evt_004188,sess_0907,user_0031,view,1,2025-06-20T06:49:00,minivan,katsuura,prod_010,,,mobile
evt_004189,sess_0907,user_0031,view,2,2025-06-20T06:49:20,SUV,funabashi,prod_002,,,mobile
evt_004190,sess_0907,user_0031,view,3,2025-06-20T06:51:20,hatchback,funabashi,prod_012,,,mobile
evt_004191,sess_0907,user_0031,view,4,2025-06-20T06:55:07,hatchback,chiba,prod_011,,,mobile
evt_004192,sess_0907,user_0031,view,5,2025-06-20T06:58:50,hatchback,chiba,prod_011,,,mobile
evt_004193,sess_0908,user_0226,view,1,2025-06-29T11:08:00,hatchback,chiba,prod_011,,,mobile
evt_004194,sess_0908,user_0226,view,2,2025-06-29T11:10:15,hatchback,funabashi,prod_012,,,mobile
evt_004195,sess_0908,user_0226,view,3,2025-06-29T11:13:17,SUV,narita,prod_004,,,mobile
evt_004196,sess_0908,user_0226,view,4,2025-06-29T11:14:07,SUV,chiba,prod_001,,,mobile
evt_004197,sess_0908,user_0226,purchase,5,2025-06-29T11:15:09,SUV,chiba,prod_001,1,9168,mobile
evt_004198,sess_0909,user_0405,view,1,2025-06-11T07:18:00,SUV,narita,prod_004,,,desktop
evt_004199,sess_0909,user_0405,view,2,2025-06-11T07:21:32,minivan,katsuura,prod_010,,,desktop
evt_004200,sess_0909,user_0405,view,3,2025-06-11T07:23:29,hatchback,narita,prod_014,,,desktop
evt_004201,sess_0909,user_0405,view,4,2025-06-11T07:25:20,hatchback,chiba,prod_011,,,desktop
evt_004202,sess_0909,user_0405,view,5,2025-06-11T07:26:26,minivan,kashiwa,prod_008,,,desktop
evt_004203,sess_0910,user_0095,view,1,2025-06-16T23:56:00,SUV,narita,prod_004,,,mobile
evt_004204,sess_0910,user_0095,view,2,2025-06-16T23:57:13,hatchback,narita,prod_014,,,mobile
evt_004205,sess_0910,user_0095,view,3,2025-06-16T23:58:42,hatchback,katsuura,prod_015,,,mobile
evt_004206,sess_0910,user_0095,view,4,2025-06-17T00:00:07,hatchback,funabashi,prod_012,,,mobile
evt_004207,sess_0910,user_0095,purchase,5,2025-06-17T00:01:03,hatchback,funabashi,prod_012,1,5701,mobile
evt_004208,sess_0911,user_0481,view,1,2025-06-10T09:14:00,SUV,chiba,prod_001,,,desktop
evt_004209,sess_0911,user_0481,view,2,2025-06-10T09:15:26,hatchback,kashiwa,prod_013,,,desktop
evt_004210,sess_0911,user_0481,view,3,2025-06-10T09:18:00,minivan,kashiwa,prod_008,,,desktop
evt_004211,sess_0911,user_0481,view,4,2025-06-10T09:19:41,SUV,chiba,prod_001,,,desktop
evt_004212,sess_0911,user_0481,view,5,2025-06-10T09:22:57,SUV,chiba,prod_001,,,desktop
evt_004213,sess_0911,user_0481,view,6,2025-06-10T09:24:39,SUV,kashiwa,prod_003,,,desktop
evt_004214,sess_0911,user_0481,purchase,7,2025-06-10T09:27:45,SUV,chiba,prod_001,1,9493,desktop
evt_004215,sess_0912,user_0383,view,1,2025-06-12T18:15:00,minivan,funabashi,prod_007,,,mobile
evt_004216,sess_0912,user_0383,view,2,2025-06-12T18:17:05,SUV,chiba,prod_001,,,mobile
evt_004217,sess_0912,user_0383,purchase,3,2025-06-12T18:20:49,SUV,chiba,prod_001,1,9166,mobile
evt_004218,sess_0913,user_0047,view,1,2025-06-07T20:57:00,hatchback,narita,prod_014,,,mobile
evt_004219,sess_0913,user_0047,view,2,2025-06-07T21:00:08,SUV,katsuura,prod_005,,,mobile
evt_004220,sess_0913,user_0047,purchase,3,2025-06-07T21:03:32,SUV,katsuura,prod_005,2,20062,mobile
evt_004221,sess_0914,user_0013,view,1,2025-06-16T05:33:00,hatchback,chiba,prod_011,,,mobile
evt_004222,sess_0914,user_0013,view,2,2025-06-16T05:34:33,hatchback,chiba,prod_011,,,mobile
evt_004223,sess_0914,user_0013,purchase,3,2025-06-16T05:38:14,hatchback,chiba,prod_011,2,11586,mobile
evt_004224,sess_0915,user_0078,view,1,2025-06-07T05:36:00,SUV,chiba,prod_001,,,mobile
evt_004225,sess_0915,user_0078,view,2,2025-06-07T05:36:29,SUV,funabashi,prod_002,,,mobile
evt_004226,sess_0915,user_0078,view,3,2025-06-07T05:39:19,SUV,kashiwa,prod_003,,,mobile
evt_004227,sess_0915,user_0078,purchase,4,2025-06-07T05:39:51,SUV,chiba,prod_001,1,9847,mobile
evt_004228,sess_0916,user_0629,view,1,2025-06-09T15:17:00,SUV,katsuura,prod_005,,,desktop
evt_004229,sess_0916,user_0629,view,2,2025-06-09T15:17:49,hatchback,chiba,prod_011,,,desktop
evt_004230,sess_0916,user_0629,view,3,2025-06-09T15:21:16,minivan,funabashi,prod_007,,,desktop
evt_004231,sess_0916,user_0629,view,4,2025-06-09T15:25:16,SUV,funabashi,prod_002,,,desktop
evt_004232,sess_0916,user_0629,purchase,5,2025-06-09T15:26:08,SUV,katsuura,prod_005,3,30218,desktop
evt_004233,sess_0917,user_0306,view,1,2025-06-17T14:30:00,SUV,narita,prod_004,,,mobile
evt_004234,sess_0917,user_0306,view,2,2025-06-17T14:33:02,hatchback,narita,prod_014,,,mobile
evt_004235,sess_0917,user_0306,view,3,2025-06-17T14:36:52,SUV,narita,prod_004,,,mobile
evt_004236,sess_0917,user_0306,view,4,2025-06-17T14:39:32,minivan,funabashi,prod_007,,,mobile
evt_004237,sess_0917,user_0306,view,5,2025-06-17T14:42:31,minivan,funabashi,prod_007,,,mobile
evt_004238,sess_0917,user_0306,view,6,2025-06-17T14:44:34,hatchback,chiba,prod_011,,,mobile
evt_004239,sess_0917,user_0306,purchase,7,2025-06-17T14:47:50,hatchback,narita,prod_014,5,32583,mobile
evt_004240,sess_0918,user_0341,view,1,2025-06-20T07:55:00,minivan,chiba,prod_006,,,mobile
evt_004241,sess_0918,user_0341,view,2,2025-06-20T07:58:40,hatchback,chiba,prod_011,,,mobile
evt_004242,sess_0918,user_0341,view,3,2025-06-20T08:00:43,hatchback,narita,prod_014,,,mobile
evt_004243,sess_0918,user_0341,view,4,2025-06-20T08:01:43,minivan,funabashi,prod_007,,,mobile
evt_004244,sess_0918,user_0341,view,5,2025-06-20T08:03:12,hatchback,funabashi,prod_012,,,mobile
evt_004245,sess_0918,user_0341,purchase,6,2025-06-20T08:06:36,hatchback,chiba,prod_011,1,6223,mobile
evt_004246,sess_0919,user_0418,view,1,2025-06-23T20:25:00,hatchback,chiba,prod_011,,,mobile
evt_004247,sess_0919,user_0418,view,2,2025-06-23T20:25:46,SUV,chiba,prod_001,,,mobile
evt_004248,sess_0919,user_0418,view,3,2025-06-23T20:28:50,minivan,narita,prod_009,,,mobile
evt_004249,sess_0919,user_0418,view,4,2025-06-23T20:30:57,hatchback,narita,prod_014,,,mobile
evt_004250,sess_0919,user_0418,view,5,2025-06-23T20:33:37,hatchback,funabashi,prod_012,,,mobile
evt_004251,sess_0920,user_0294,view,1,2025-06-22T18:47:00,minivan,chiba,prod_006,,,mobile
evt_004252,sess_0920,user_0294,view,2,2025-06-22T18:49:55,hatchback,narita,prod_014,,,mobile
evt_004253,sess_0920,user_0294,view,3,2025-06-22T18:53:36,minivan,funabashi,prod_007,,,mobile
evt_004254,sess_0920,user_0294,view,4,2025-06-22T18:55:26,hatchback,narita,prod_014,,,mobile
evt_004255,sess_0920,user_0294,view,5,2025-06-22T18:57:54,SUV,funabashi,prod_002,,,mobile
evt_004256,sess_0920,user_0294,view,6,2025-06-22T19:01:34,minivan,chiba,prod_006,,,mobile
evt_004257,sess_0920,user_0294,purchase,7,2025-06-22T19:03:52,hatchback,narita,prod_014,3,19075,mobile
evt_004258,sess_0921,user_0134,view,1,2025-06-02T05:51:00,minivan,chiba,prod_006,,,mobile
evt_004259,sess_0921,user_0134,view,2,2025-06-02T05:54:27,SUV,funabashi,prod_002,,,mobile
evt_004260,sess_0921,user_0134,view,3,2025-06-02T05:55:20,hatchback,katsuura,prod_015,,,mobile
evt_004261,sess_0921,user_0134,view,4,2025-06-02T05:57:21,hatchback,narita,prod_014,,,mobile
evt_004262,sess_0921,user_0134,view,5,2025-06-02T05:58:57,hatchback,kashiwa,prod_013,,,mobile
evt_004263,sess_0921,user_0134,view,6,2025-06-02T06:00:04,SUV,funabashi,prod_002,,,mobile
evt_004264,sess_0922,user_0649,view,1,2025-06-28T03:56:00,minivan,funabashi,prod_007,,,mobile
evt_004265,sess_0922,user_0649,view,2,2025-06-28T03:57:15,SUV,kashiwa,prod_003,,,mobile
evt_004266,sess_0922,user_0649,view,3,2025-06-28T03:59:44,hatchback,chiba,prod_011,,,mobile
evt_004267,sess_0922,user_0649,view,4,2025-06-28T04:02:54,SUV,narita,prod_004,,,mobile
evt_004268,sess_0922,user_0649,view,5,2025-06-28T04:06:13,hatchback,narita,prod_014,,,mobile
evt_004269,sess_0922,user_0649,view,6,2025-06-28T04:08:58,minivan,narita,prod_009,,,mobile
evt_004270,sess_0923,user_0027,view,1,2025-06-02T15:04:00,SUV,narita,prod_004,,,mobile
evt_004271,sess_0923,user_0027,view,2,2025-06-02T15:05:23,minivan,chiba,prod_006,,,mobile
evt_004272,sess_0923,user_0027,view,3,2025-06-02T15:08:12,SUV,narita,prod_004,,,mobile
evt_004273,sess_0923,user_0027,view,4,2025-06-02T15:09:21,SUV,chiba,prod_001,,,mobile
evt_004274,sess_0923,user_0027,view,5,2025-06-02T15:10:50,SUV,katsuura,prod_005,,,mobile
evt_004275,sess_0923,user_0027,view,6,2025-06-02T15:12:57,hatchback,kashiwa,prod_013,,,mobile
evt_004276,sess_0924,user_0281,view,1,2025-06-28T16:54:00,SUV,chiba,prod_001,,,mobile
evt_004277,sess_0924,user_0281,view,2,2025-06-28T16:55:24,hatchback,chiba,prod_011,,,mobile
evt_004278,sess_0924,user_0281,view,3,2025-06-28T16:57:26,SUV,funabashi,prod_002,,,mobile
evt_004279,sess_0924,user_0281,view,4,2025-06-28T17:00:33,hatchback,narita,prod_014,,,mobile
evt_004280,sess_0924,user_0281,view,5,2025-06-28T17:01:14,hatchback,chiba,prod_011,,,mobile
evt_004281,sess_0925,user_0166,view,1,2025-06-29T15:07:00,hatchback,funabashi,prod_012,,,desktop
evt_004282,sess_0925,user_0166,view,2,2025-06-29T15:07:56,SUV,katsuura,prod_005,,,desktop
evt_004283,sess_0925,user_0166,purchase,3,2025-06-29T15:09:07,SUV,katsuura,prod_005,5,47031,desktop
evt_004284,sess_0926,user_0268,view,1,2025-06-05T21:53:00,SUV,kashiwa,prod_003,,,desktop
evt_004285,sess_0926,user_0268,view,2,2025-06-05T21:53:35,SUV,narita,prod_004,,,desktop
evt_004286,sess_0926,user_0268,view,3,2025-06-05T21:54:20,hatchback,katsuura,prod_015,,,desktop
evt_004287,sess_0926,user_0268,view,4,2025-06-05T21:58:02,SUV,chiba,prod_001,,,desktop
evt_004288,sess_0926,user_0268,view,5,2025-06-05T21:58:56,hatchback,chiba,prod_011,,,desktop
evt_004289,sess_0926,user_0268,view,6,2025-06-05T22:02:10,SUV,narita,prod_004,,,desktop
evt_004290,sess_0927,user_0311,view,1,2025-06-22T06:45:00,hatchback,funabashi,prod_012,,,desktop
evt_004291,sess_0927,user_0311,view,2,2025-06-22T06:45:54,hatchback,katsuura,prod_015,,,desktop
evt_004292,sess_0927,user_0311,view,3,2025-06-22T06:46:33,hatchback,kashiwa,prod_013,,,desktop
evt_004293,sess_0927,user_0311,view,4,2025-06-22T06:48:44,minivan,funabashi,prod_007,,,desktop
evt_004294,sess_0927,user_0311,view,5,2025-06-22T06:51:09,SUV,narita,prod_004,,,desktop
evt_004295,sess_0927,user_0311,view,6,2025-06-22T06:52:17,hatchback,chiba,prod_011,,,desktop
evt_004296,sess_0928,user_0039,view,1,2025-06-06T18:56:00,SUV,katsuura,prod_005,,,desktop
evt_004297,sess_0928,user_0039,view,2,2025-06-06T18:56:39,minivan,chiba,prod_006,,,desktop
evt_004298,sess_0928,user_0039,view,3,2025-06-06T18:58:24,SUV,chiba,prod_001,,,desktop
evt_004299,sess_0929,user_0678,view,1,2025-06-01T11:12:00,SUV,funabashi,prod_002,,,mobile
evt_004300,sess_0929,user_0678,view,2,2025-06-01T11:14:24,hatchback,chiba,prod_011,,,mobile
evt_004301,sess_0929,user_0678,purchase,3,2025-06-01T11:17:45,hatchback,chiba,prod_011,3,17845,mobile
evt_004302,sess_0930,user_0539,view,1,2025-06-29T23:40:00,hatchback,funabashi,prod_012,,,desktop
evt_004303,sess_0930,user_0539,view,2,2025-06-29T23:42:15,SUV,kashiwa,prod_003,,,desktop
evt_004304,sess_0930,user_0539,view,3,2025-06-29T23:44:17,SUV,funabashi,prod_002,,,desktop
evt_004305,sess_0930,user_0539,view,4,2025-06-29T23:46:46,SUV,chiba,prod_001,,,desktop
evt_004306,sess_0930,user_0539,view,5,2025-06-29T23:47:53,minivan,narita,prod_009,,,desktop
evt_004307,sess_0930,user_0539,view,6,2025-06-29T23:50:09,SUV,funabashi,prod_002,,,desktop
evt_004308,sess_0931,user_0415,view,1,2025-06-01T14:33:00,hatchback,funabashi,prod_012,,,mobile
evt_004309,sess_0931,user_0415,view,2,2025-06-01T14:36:05,hatchback,kashiwa,prod_013,,,mobile
evt_004310,sess_0931,user_0415,view,3,2025-06-01T14:37:11,SUV,narita,prod_004,,,mobile
evt_004311,sess_0931,user_0415,purchase,4,2025-06-01T14:39:42,SUV,narita,prod_004,5,46195,mobile
evt_004312,sess_0932,user_0654,view,1,2025-06-22T20:14:00,minivan,funabashi,prod_007,,,desktop
evt_004313,sess_0932,user_0654,view,2,2025-06-22T20:17:24,SUV,funabashi,prod_002,,,desktop
evt_004314,sess_0933,user_0144,view,1,2025-06-28T22:54:00,minivan,funabashi,prod_007,,,mobile
evt_004315,sess_0933,user_0144,view,2,2025-06-28T22:54:20,SUV,chiba,prod_001,,,mobile
evt_004316,sess_0933,user_0144,view,3,2025-06-28T22:57:52,minivan,kashiwa,prod_008,,,mobile
evt_004317,sess_0933,user_0144,view,4,2025-06-28T23:01:37,SUV,funabashi,prod_002,,,mobile
evt_004318,sess_0933,user_0144,purchase,5,2025-06-28T23:05:17,minivan,funabashi,prod_007,1,11551,mobile
evt_004319,sess_0934,user_0322,view,1,2025-06-14T12:57:00,SUV,narita,prod_004,,,mobile
evt_004320,sess_0934,user_0322,view,2,2025-06-14T13:00:10,SUV,kashiwa,prod_003,,,mobile
evt_004321,sess_0934,user_0322,view,3,2025-06-14T13:00:40,minivan,kashiwa,prod_008,,,mobile
evt_004322,sess_0934,user_0322,view,4,2025-06-14T13:02:01,SUV,katsuura,prod_005,,,mobile
evt_004323,sess_0934,user_0322,view,5,2025-06-14T13:02:25,hatchback,chiba,prod_011,,,mobile
evt_004324,sess_0934,user_0322,purchase,6,2025-06-14T13:04:01,SUV,narita,prod_004,5,53046,mobile
evt_004325,sess_0935,user_0249,view,1,2025-06-20T00:49:00,hatchback,funabashi,prod_012,,,mobile
evt_004326,sess_0935,user_0249,view,2,2025-06-20T00:52:00,SUV,chiba,prod_001,,,mobile
evt_004327,sess_0935,user_0249,view,3,2025-06-20T00:52:41,minivan,narita,prod_009,,,mobile
evt_004328,sess_0935,user_0249,view,4,2025-06-20T00:55:37,SUV,funabashi,prod_002,,,mobile
evt_004329,sess_0935,user_0249,view,5,2025-06-20T00:59:10,SUV,katsuura,prod_005,,,mobile
evt_004330,sess_0935,user_0249,view,6,2025-06-20T01:01:53,minivan,katsuura,prod_010,,,mobile
evt_004331,sess_0936,user_0476,view,1,2025-06-19T16:38:00,minivan,chiba,prod_006,,,mobile
evt_004332,sess_0936,user_0476,view,2,2025-06-19T16:41:48,SUV,funabashi,prod_002,,,mobile
evt_004333,sess_0936,user_0476,view,3,2025-06-19T16:43:36,hatchback,narita,prod_014,,,mobile
evt_004334,sess_0936,user_0476,purchase,4,2025-06-19T16:46:27,SUV,funabashi,prod_002,1,9575,mobile
evt_004335,sess_0937,user_0192,view,1,2025-06-26T02:20:00,minivan,funabashi,prod_007,,,mobile
evt_004336,sess_0937,user_0192,view,2,2025-06-26T02:23:26,SUV,funabashi,prod_002,,,mobile
evt_004337,sess_0937,user_0192,view,3,2025-06-26T02:25:43,SUV,funabashi,prod_002,,,mobile
evt_004338,sess_0937,user_0192,view,4,2025-06-26T02:27:12,minivan,katsuura,prod_010,,,mobile
evt_004339,sess_0937,user_0192,view,5,2025-06-26T02:27:53,minivan,chiba,prod_006,,,mobile
evt_004340,sess_0937,user_0192,view,6,2025-06-26T02:29:59,SUV,chiba,prod_001,,,mobile
evt_004341,sess_0937,user_0192,purchase,7,2025-06-26T02:33:08,SUV,funabashi,prod_002,4,34516,mobile
evt_004342,sess_0938,user_0367,view,1,2025-06-22T07:15:00,hatchback,kashiwa,prod_013,,,mobile
evt_004343,sess_0938,user_0367,view,2,2025-06-22T07:16:06,minivan,narita,prod_009,,,mobile
evt_004344,sess_0938,user_0367,view,3,2025-06-22T07:16:28,minivan,narita,prod_009,,,mobile
evt_004345,sess_0938,user_0367,view,4,2025-06-22T07:17:49,hatchback,katsuura,prod_015,,,mobile
evt_004346,sess_0938,user_0367,purchase,5,2025-06-22T07:18:53,minivan,narita,prod_009,4,47096,mobile
evt_004347,sess_0939,user_0466,view,1,2025-06-27T23:55:00,hatchback,funabashi,prod_012,,,desktop
evt_004348,sess_0939,user_0466,view,2,2025-06-27T23:58:53,minivan,narita,prod_009,,,desktop
evt_004349,sess_0939,user_0466,view,3,2025-06-27T23:59:16,SUV,chiba,prod_001,,,desktop
evt_004350,sess_0939,user_0466,view,4,2025-06-28T00:01:31,SUV,katsuura,prod_005,,,desktop
evt_004351,sess_0939,user_0466,purchase,5,2025-06-28T00:02:45,hatchback,funabashi,prod_012,3,18924,desktop
evt_004352,sess_0940,user_0299,view,1,2025-06-28T21:55:00,minivan,chiba,prod_006,,,mobile
evt_004353,sess_0940,user_0299,view,2,2025-06-28T21:58:16,minivan,chiba,prod_006,,,mobile
evt_004354,sess_0940,user_0299,view,3,2025-06-28T21:59:16,SUV,funabashi,prod_002,,,mobile
